IMDB_ID,IMDB_Score,Poster_Score
79510,5.8,11.728625809379528
111477,5.9,10.000024496031415
115857,5.6,5.979447293923989
105191,6.9,5.027470012317415
97579,6.4,3.738991443389253
69897,6.9,9.923614563762117
230591,7.9,6.773360705254224
64397,6.4,8.58653909208278
99160,5.6,5.9809929889991365
98143,5.7,6.828804583704127
110480,7.5,8.48210802384939
111323,6.1,6.630301716536448
253016,7.2,5.086309083322137
73802,7.5,6.160008772023874
93220,5.4,4.139651703803684
327036,5.4,6.225362532114808
105411,7.2,8.233497481132156
112568,5.1,3.9214551102033157
35169,7.7,10.015257320368411
97257,5.2,6.952362424136865
107206,7.2,3.5030892536265377
83480,8.7,4.371863617746501
76257,6.5,5.877577132746802
91024,6.3,6.093034804268373
81353,5.2,8.474942960783013
259072,7.7,5.718910549925873
54749,7.9,5.032839787795448
78481,7.1,7.957084105771196
210717,6.7,5.831121277469382
119892,6.5,6.734406585738211
116414,5.0,5.537365435723651
296572,6.7,4.000950615079583
81695,4.7,9.536357976292571
180073,7.3,3.9630050760488427
338564,8.1,4.254324947610673
74287,7.1,12.425381127464293
62301,6.7,12.976207210430186
107034,6.4,3.9017474513187436
90130,6.0,5.6518908129716765
117891,5.6,5.456883607033038
245573,6.0,3.986098130932749
80474,7.1,5.131257290279394
361309,6.4,4.996984416032166
61395,7.8,4.399473280236012
185154,6.9,6.26998649862434
47630,6.7,8.677529965073957
314170,6.2,7.383938839124974
95776,6.7,7.475054875961302
110867,5.6,5.7730634611626055
67204,7.1,5.2726662610270445
184819,6.3,12.383169163336438
108148,7.6,4.342849414133335
259207,5.6,9.350446648908664
102368,6.7,10.78474013634776
82783,7.8,11.636052096267356
291579,7.2,10.989702177216179
104503,7.1,9.37005717113055
114787,8.1,7.811961077357078
318155,5.7,8.794898112495499
98520,6.7,7.811548421750819
244244,6.5,8.393700121398197
251191,6.1,6.356864817373992
52100,6.6,2.325839561201109
117011,5.4,5.392948542311988
117117,7.0,8.322691386513599
59263,6.5,12.26657927470151
264802,6.5,6.261171123987048
217331,5.1,3.9246456129811573
118764,6.6,11.357981205565354
123324,6.3,8.55823070651215
120693,6.7,5.095285381995633
75784,7.4,12.410660412821763
34428,6.9,15.712728861384923
164810,6.1,7.500951457035452
113026,5.8,5.842534197960444
369295,6.3,6.73678185430203
82346,5.6,6.415046564928584
63611,8.1,3.769247830213005
68718,6.8,4.316753217131485
109370,5.9,14.686541944045212
198781,8.1,6.212011404530392
316829,7.1,8.287904771610036
280760,7.0,7.401941392665635
38988,7.5,8.63848477830049
85959,7.6,8.725097968195314
91203,7.2,6.4250802641634
66580,8.1,7.053892508289054
170452,5.2,5.241034724899188
117571,7.2,3.9588670448507033
205873,7.2,11.105368754804536
49170,6.9,5.966564164637156
198021,6.8,4.57772678922286
239948,5.9,4.8346652490641056
88213,5.9,9.076265476843114
106660,5.7,3.345503073450942
67439,7.7,2.6008451623049678
51454,7.3,8.64393124130591
101921,7.7,8.714571471766057
114592,6.0,8.201417266073964
212380,6.3,4.883449779422508
67411,7.7,2.519553313657469
87751,6.2,5.983653294106747
120593,6.5,7.067907950143114
99768,7.0,4.952448830118988
112442,6.8,7.347731374579974
63663,7.7,17.186029190648508
91513,5.0,7.547273426503498
63850,7.7,4.757224755847872
119049,6.0,6.458264406816891
92654,6.6,3.219509004074388
256380,5.9,5.457850564935795
162348,7.5,7.228401389195576
299594,7.0,7.0594521340990655
84538,4.7,10.691176112670616
56093,6.9,9.095677186624165
380609,6.3,6.074884828158218
95626,5.5,7.158742234324286
79257,4.2,8.098065114438228
142032,7.1,3.3555900391872466
318034,7.4,6.74339870379885
86153,6.6,5.120513698501117
88707,6.4,6.385236135022845
95188,6.1,9.346229230800109
120709,6.2,5.662074498286769
84296,7.3,11.147578625323465
119053,5.8,8.342603318879233
231402,4.8,4.854186546696561
111194,6.3,8.716104182424527
82755,8.4,11.779684086391038
51128,3.9,6.261915085096793
69834,6.5,10.350191738382284
90966,6.1,8.897764236301676
74899,6.8,10.436363224498777
249380,4.5,7.578986350407799
120053,6.2,4.904830285179209
126029,7.9,4.712602526133862
66549,7.3,12.226467705171126
306685,5.8,5.718282624239604
55597,7.8,3.6663929856096167
116287,6.2,3.1277429842060105
323298,6.9,5.244804644345706
102741,5.9,10.879424461655818
87042,4.7,7.51007712756266
109127,6.1,6.645468559416616
42539,6.7,10.253699268683084
60138,7.9,3.3257170309105097
106379,5.4,4.392175358113626
91080,5.9,3.9572653013815793
156820,6.2,4.838278632721044
110216,4.5,4.722659767839026
68555,6.8,10.553908243985903
81974,6.9,16.06859482983798
83946,8.2,9.596459716971143
95250,7.6,7.6281617580332925
64904,6.4,11.825251286497476
103976,6.4,4.181984577574646
54483,7.1,4.731240781029707
53271,6.5,7.6459738959395285
59229,7.7,8.922981328348886
113725,7.6,5.602266222331995
59125,6.7,9.860670748996961
67345,6.1,11.320708602309946
251370,5.6,8.638303109266609
113845,5.6,9.885738907615638
17416,7.4,10.510791534781605
102728,6.1,5.126306121608916
105483,5.7,7.018219351729824
116722,7.0,4.447623807796284
35140,8.1,4.876141522970524
305224,6.2,7.523510518525357
93780,6.2,6.431450243740889
308383,6.3,3.8389571780554417
116119,6.8,7.508818618156271
110877,7.7,10.81528744144351
183505,6.5,6.2323119962049285
149367,6.3,7.519219763182837
118767,8.0,8.818267822090164
242587,7.2,6.362955585887896
50168,7.1,11.45807681190423
160620,6.1,4.221873722555754
109340,7.3,6.55426423053345
67803,7.3,4.948979694734593
40580,6.5,10.974785917448143
298798,6.8,9.686264465494597
70915,6.3,17.713661916156312
98073,5.9,8.917551546921686
99044,5.8,6.44627679699616
322802,6.6,7.963811144833977
32762,7.6,11.66530296291015
186730,7.5,6.113450075819666
109303,6.2,4.679714358750088
73820,6.8,5.07204178225381
120791,6.2,5.923302597058179
44008,8.1,6.056021395274295
78490,6.9,5.578482075885856
112431,6.8,4.676230011652237
88011,6.9,5.10775599498042
77838,8.2,14.026150050483873
34828,7.2,5.565856630533423
177068,5.3,7.878807066518137
268995,6.9,8.141586166486391
95662,6.1,4.4487035042952625
68230,6.5,8.006702183698042
111280,6.6,4.095772439150974
35019,7.6,10.618864154304154
84316,3.5,4.987506872266253
81614,5.6,4.2532574366734615
34583,8.5,10.501725644527077
88286,7.2,7.657575158873875
120804,6.7,4.761555908479341
206275,6.2,6.384312249269737
366943,7.4,4.613884417623366
120373,5.7,9.383114181867304
286162,6.5,9.902213365871678
160484,4.8,4.2542904993859345
39566,7.3,4.851219304426808
92718,6.7,4.9386059619929465
44410,6.7,14.065132921821759
82558,5.4,3.7642770795041693
54269,7.7,5.513266888110967
101745,6.1,6.164343554319388
93300,2.9,4.003583636773583
118694,8.1,5.525378185758997
51808,8.1,4.216739855492131
101889,7.6,6.635300430506469
70723,7.1,13.32801164599124
118566,6.1,5.090982606701413
25423,7.0,11.136288684432923
114887,6.6,5.37765002863771
56801,8.1,11.373913003661341
306841,5.4,6.772957914071032
256359,6.6,6.7606978558367175
106965,5.9,6.4675713340034156
328589,6.7,5.306440901581181
66811,5.9,6.372093059663544
72251,7.7,16.884172888042748
23395,5.9,7.2504812425983145
88850,6.5,7.928421742012141
118691,5.3,7.246957319063077
57259,6.2,7.66516303418196
87078,5.8,8.995854720082125
109842,7.7,5.1865690174416965
61135,6.7,14.235136679793872
74152,7.7,4.344818987030786
68768,6.5,2.6873263308783533
111666,7.5,9.343536088109161
98724,7.2,7.6145327116087325
57611,8.0,4.88512193158892
92105,6.2,5.515855931213684
99851,8.4,17.329120118293353
70334,7.7,7.4384980716198985
145734,7.2,6.197686753038859
317303,5.5,6.952234683521983
160127,5.5,6.258461199291668
37793,5.8,10.940909383285964
234988,7.4,4.2014822020877345
104740,7.2,9.77128005713595
107349,6.5,5.5407563084310105
117582,5.8,4.495559758901358
120681,6.8,3.528373338520344
89893,5.0,6.408546669060452
99108,5.3,5.069850558648313
322589,5.3,6.2908235491072055
63374,7.7,4.072543605253742
360201,6.3,3.9483312706800686
275773,6.5,6.406536626887547
110729,7.9,9.078765200728412
339579,6.5,7.5701095898688555
102443,7.2,5.934666000670022
311648,7.1,7.9455712679262405
103850,7.0,5.451971815748295
88161,6.2,3.626338019426021
42546,8.0,6.138415373287236
112750,6.5,4.943720304178653
46534,7.1,11.270688864839725
62425,7.6,9.657080852131205
120539,6.6,6.265644772561446
119891,5.4,3.9511952325850226
89092,6.9,3.5717085648314417
102202,4.5,5.484438366817502
80487,7.3,9.230750876397211
94819,5.8,7.975008860316435
228786,6.9,4.091136133959312
364751,5.9,5.335735659068906
75148,8.1,8.228878581534762
92929,7.3,5.921167630521256
112643,5.9,8.438001994636334
57344,7.4,9.96945525909511
120197,5.9,7.9668986036269285
46807,6.9,5.929261284789902
120899,6.5,6.832603610518895
115644,6.1,8.692121967151301
246772,7.3,3.4796398941995217
108052,8.9,5.586358378317296
85636,4.6,3.559191049950472
64757,6.8,13.41089175271923
37017,7.8,12.550704950044684
53114,8.6,5.2944687261727905
178050,5.7,12.038828069451506
276816,6.2,3.178336108436823
91990,4.4,3.9962004706827847
86960,7.3,5.922536599479995
183659,7.0,12.106312997179467
141109,5.3,8.370778572186975
145681,6.7,4.505968486579629
97027,7.1,5.063677516069801
211465,6.1,9.52822827710982
96030,4.9,5.687936471105609
100263,7.4,4.891086690652819
155197,5.3,4.9950202608149805
32701,7.7,9.13081110384329
145531,6.2,3.7383687876831018
49314,7.0,4.203097440350229
73778,6.6,9.894132058343493
310793,8.0,5.904686863685783
142688,6.7,1.963516859652326
62185,7.0,4.421235134329655
298130,7.1,2.632860265720698
86410,6.9,10.198007980965833
108026,7.2,6.8516761443634415
103873,7.6,4.899860335706817
117603,6.8,6.425438533102256
76172,6.6,7.929400689960461
189553,6.3,7.415484182407862
277322,6.4,4.909700858238447
55207,6.8,7.565591184407232
124879,6.9,6.617993951726171
71970,7.2,8.352048707875547
107050,6.9,9.466090108055958
68897,5.6,15.844986043805857
116483,7.0,6.232186289308318
111252,6.3,7.320698146977022
102343,5.6,4.508481571545034
51406,6.9,6.665428266604648
95243,7.0,6.936258601716173
110399,5.8,3.6097903844041097
80678,8.2,8.18969144336158
357567,6.7,9.047742714447722
46247,6.8,7.053833475139637
81318,6.3,6.359933530534842
37913,8.0,4.324921037963513
115693,6.1,4.384102902822432
269746,7.3,8.690442737571217
245574,7.7,4.68606869694378
116141,6.2,7.264905950040332
100998,7.8,3.3396035855723514
84628,8.1,4.5820286655453675
57334,7.3,10.076622347167987
281686,7.2,4.931327588787265
59319,7.3,8.151866209660618
50814,6.8,9.288198423794578
94828,7.3,6.948223340687034
146247,6.6,4.128208437345354
119643,7.1,4.343441725869029
119395,6.3,4.314872581853804
100419,5.3,6.941645013251533
335563,6.6,10.003808718823974
124179,5.6,5.158723585327473
82816,6.0,5.819810155933293
113303,5.3,3.639587495024642
33729,7.8,8.37072448707806
37514,7.2,9.70305200206059
88960,6.1,6.975996444136722
119534,5.2,6.218163812980138
96071,6.5,6.294465550412258
305669,5.6,7.579062641075378
167261,8.7,6.650010642154321
39204,7.8,9.824717317016402
60371,7.8,7.186488608892696
151691,7.5,7.280504136156347
110057,8.3,4.149163885669849
102511,7.1,6.035714206563339
93693,6.8,3.8947688783737116
86355,6.7,3.635459891818323
92585,5.1,10.456140896661012
113189,7.2,4.384230799552905
65955,7.6,3.249088594120748
74605,8.3,14.483170273064738
73714,6.2,9.483399024098082
107692,7.9,14.66073841950553
88758,5.5,6.588404721775612
108000,7.1,10.28704139785309
112586,6.8,5.619610090075652
97328,5.6,6.080543595889848
61735,7.8,3.7824754181184255
161100,6.9,7.256387633501508
100134,6.7,7.942017095864032
78446,7.0,9.45150660917655
24747,6.0,7.676809372704931
80934,5.3,8.876268060545978
112688,6.9,5.982975205430851
143614,6.1,10.927149173745798
81182,6.9,6.3543211933656245
120001,7.1,7.966832977204688
75222,6.7,11.023116348520212
89276,7.8,6.1751368785990355
179074,6.6,6.706419706753748
41098,6.5,8.680557172367134
110366,6.3,4.564357593861958
108149,6.9,8.513327702495044
85970,6.5,6.297745812315553
86637,7.8,3.0542820595758986
144084,7.6,4.294002662047838
102004,6.3,5.496551615289407
99653,7.0,3.2297335559423166
110647,3.1,8.001917521976646
158030,6.9,2.7043232887769646
112682,7.7,5.631049224360268
75931,6.3,6.791786340651567
259446,6.6,13.447991216367067
81031,5.8,9.138381362412401
119567,6.5,3.318144436606817
87197,6.5,6.0070983620630525
67921,6.8,6.516993037476149
358349,4.5,9.635553211845332
82094,5.6,13.140406642931232
97521,5.3,8.331945770348453
101898,7.3,9.024972434619508
96289,7.7,7.304319447141664
105459,6.2,6.068613993094548
118849,8.4,6.14516655414599
94288,4.6,5.091595076978625
92079,6.1,5.763581458888924
200427,7.1,5.999721551606259
89308,3.4,5.442069067833347
74608,5.4,21.86105126049768
50086,7.6,4.9738851803201545
128214,5.5,6.90197355655425
45609,3.6,8.260754343602752
50658,7.3,5.189204111534832
113610,8.6,6.381679467756764
119079,6.9,5.099012349909464
208911,6.4,5.636868468835642
87727,5.3,5.527837201922047
28231,6.6,9.226138384295982
59170,6.8,11.274247880451982
75930,6.3,7.0728759425696754
94793,6.7,4.392887692203653
335245,6.2,6.226711422397763
101329,6.5,6.222019445336838
278731,6.8,6.9424879479439365
118615,4.7,3.0372397050629947
212338,7.0,4.030422458510495
82511,5.8,10.091317599883938
63759,7.7,3.8235411664764523
40705,7.8,7.663598642272612
113200,5.1,7.300943622266556
327201,6.3,5.839438404773674
116418,6.2,10.42505796055074
13442,8.0,6.530837410802716
219126,5.3,8.80551798780497
105601,6.5,8.102856793781372
119723,6.9,5.597369224736187
65836,6.2,7.949885019710102
110081,8.3,7.0612122538881374
247745,7.1,5.10607136934685
58333,7.1,11.853155830848161
340855,7.3,3.759768485334585
102138,8.0,5.821300040380888
86022,8.2,6.46559855305715
115005,7.5,4.926027287672314
120800,6.2,7.547297411697082
119051,6.9,6.34044998426468
165384,6.2,8.4466649193497
42619,8.0,3.1319254918479555
82307,6.9,4.727871597273754
163978,6.6,3.012218673890955
116931,6.3,5.699596068833021
34746,7.2,13.545448422287613
70239,7.3,7.15325801135407
318411,7.8,5.781879897208892
149691,6.2,6.48938790186824
87482,5.8,10.216915637873074
293416,7.3,3.871195673794568
58175,7.5,7.949679986056818
120802,7.7,3.0512494835108526
114671,7.6,5.122108369741028
120004,5.7,3.4797222478671648
48729,7.4,10.944054227154563
74452,6.9,11.633581124503241
68659,6.1,5.14549545638443
247638,6.2,8.5796028604619
27948,6.4,7.413116815180239
50815,6.8,7.929465183380719
84809,5.8,7.423582994462867
96098,6.8,5.3499405166157725
99005,5.7,4.568803553520695
91223,6.2,6.877072266486723
27300,6.6,10.389402531731022
103125,6.3,6.764389830158717
236640,6.3,5.174558220260884
94910,5.7,8.029410453951314
298203,7.0,3.3440365159967262
115530,5.7,4.298109711785129
162866,7.3,8.382949751050893
104558,6.9,7.135964025522207
114369,8.6,6.5591377830850695
50825,8.5,7.630416656740624
115680,5.2,6.261242038294446
285823,6.4,8.72470571068752
259393,7.4,3.8714047972176706
64110,6.7,6.490475918963289
61369,6.6,14.216933035924617
38499,6.9,8.531757672749249
51337,7.2,9.858131248258516
52126,6.9,10.025501769419542
120873,6.5,7.227734326964115
80846,5.5,9.567140040916497
89643,7.0,7.791975856633589
154421,6.9,3.698940442515388
88117,5.9,7.015565323209582
44413,7.3,10.602422088133892
284978,6.8,3.9650006389018935
281865,4.1,5.165284404191794
53134,7.9,3.6410657261022945
84728,7.1,4.541277961312864
73396,2.4,6.499935592790771
73043,2.8,10.49797175228487
97458,6.1,4.150727527359981
117775,6.5,8.88630292112316
117276,6.2,6.072596490597121
107566,6.5,8.50670883433271
102070,5.7,6.149839378002107
363235,6.9,3.7207697790792627
84021,4.2,5.784897849906492
120707,4.5,9.804359436177544
93229,6.7,4.1889158345282
53115,8.6,5.2944687261727905
79579,8.2,4.779607921845853
190641,5.9,14.20260794124498
50197,5.2,8.342473286678063
325655,6.7,3.916464508512731
104452,6.0,4.238508084373709
44081,8.0,9.874022501763644
348836,5.8,5.329771467052764
38300,6.9,11.326105590788673
41594,7.3,12.659475425964068
250274,6.3,4.246947300554263
38348,8.0,8.67766824443721
131325,6.4,4.987125520694403
35567,7.3,7.028471626950545
304857,6.7,5.51115678231457
115645,6.1,5.301783745798597
66141,6.8,6.867988852733027
92123,6.7,11.387754061403234
119114,6.7,10.555335740035407
222851,7.2,4.748523303569958
83745,7.6,10.236760672731414
107302,6.7,5.203260850913695
91538,7.4,5.882754624826681
280460,5.6,3.712266677796468
119731,6.1,4.077261000117483
89087,6.9,3.9407257223172616
40068,7.6,11.220675067846654
35100,7.2,9.48757135542445
45317,6.4,8.305673547190656
114702,6.6,3.9417750133093357
89346,6.5,5.071495707356929
116015,7.1,4.988557195395568
78227,5.9,13.664476893336458
263757,6.1,5.946899005619052
117765,4.3,3.7033102792691777
109035,6.6,10.74619775333785
298050,6.9,6.843973014366453
73858,7.5,8.782400352233442
236216,7.7,7.28001414734565
104812,7.2,6.8329563635068755
32234,7.3,9.239821837042166
118539,2.8,7.246530415255334
58279,8.0,9.820573638677033
69747,7.5,8.705501403515868
50294,4.7,9.248818425353617
134948,5.6,6.354554302628717
120753,5.9,6.7976997750525525
45251,7.8,11.299282661393754
119561,7.5,8.210350289591318
107131,6.9,4.509545012400697
192731,4.1,10.47008370260358
246460,6.1,7.917379257779807
97530,5.8,10.097709579384395
106856,7.6,4.814808552553391
49406,8.0,6.495872818849381
90142,6.0,6.356533275450957
41604,5.8,11.903569778654095
76504,5.6,9.950123677935643
120749,6.1,5.196907422653668
73631,6.6,10.082772665265802
234137,6.3,5.959241233964338
243794,7.3,14.582410969133816
99994,5.1,7.302582212316864
89274,3.7,7.302614611279512
82121,6.1,10.807105942507924
106332,8.1,6.448839770005954
283160,4.5,8.442548333895393
94291,7.4,8.2720668352628
109593,4.5,3.3792081228373143
119457,3.7,7.006977472933985
98536,6.0,5.879092891280841
108656,6.8,11.077330947972346
94082,6.6,4.777097510534603
56552,6.9,13.262572292896314
76543,6.5,12.091020627404527
74147,7.7,6.06198018320538
95119,6.2,7.874298921273331
66830,6.0,7.588884359354055
50419,7.1,5.304361930980125
177898,4.3,4.588085856238856
103112,6.5,7.492674590281409
332280,7.9,4.724386647503003
219374,6.9,9.897749955038346
105488,7.2,3.7583331861808036
115493,5.7,4.439980422752497
88256,5.7,5.748852621584241
327554,3.3,3.3995860070471373
61523,6.1,8.004451069449173
297181,5.4,8.032952452197666
107144,6.6,4.933065208409095
73796,5.7,13.194812763711042
111237,5.2,7.163050365948569
92796,6.0,5.945308213972571
123755,7.3,6.2841751940457975
37547,6.2,3.668529520864076
115754,4.8,3.805538213891337
78122,6.9,12.962281520858177
110722,6.7,6.493288548127641
184719,7.0,4.510285060459228
120374,6.4,7.05817781309263
23694,6.4,9.070038741933569
99669,7.6,14.623253697810554
103617,3.4,4.415068506343418
23634,8.0,3.0606479041565677
195714,6.7,7.033475995965187
113147,8.8,4.359419442731442
290662,6.8,6.034543101636464
68424,6.3,7.020370243362018
47673,7.6,10.559425041752927
154352,7.1,3.9452573477555326
35979,7.5,7.851893945720043
67065,6.3,9.365028579905655
81633,7.0,8.90437800793372
120684,7.5,4.159257630696175
343168,7.6,16.175191372601454
82096,8.4,13.353779219433912
31951,7.2,8.012729737385794
95333,6.2,6.574933391469281
106393,5.4,6.863654651221427
100928,6.7,3.083114416137885
244709,5.9,5.85277855797526
84898,7.2,4.588038183519955
57261,7.0,3.565847907252418
54652,6.3,4.198839625652282
107999,5.0,7.935045926414529
62708,6.5,8.070206351361197
107927,5.4,6.302905477602506
80539,7.0,7.834741690057694
134630,6.0,6.076419425753318
72362,6.7,11.775933253547834
85210,7.2,8.640578846889714
56048,7.2,4.894569850548036
109642,7.4,4.288082359546922
84691,5.7,15.305141289476985
47528,8.1,6.603517084259426
65150,6.7,4.878922670344914
235060,7.9,5.765447911049518
93779,8.1,5.307554111026433
109444,6.9,5.692400630072916
113117,6.5,3.7609894386167633
112913,7.7,7.852661716517917
80520,6.1,9.445203873931444
82183,7.4,12.820564392381602
119590,7.6,4.9097032119984165
58586,7.6,10.424164788374794
97138,5.0,7.28021529280977
139615,7.2,6.943418533547605
272045,8.3,11.432543438678255
112443,5.4,6.494313358669988
35211,7.8,11.981021815064587
99409,5.4,7.205971536531616
111342,7.1,5.318805749396005
58018,6.4,8.013868572544979
138703,5.7,6.378862424921448
119313,5.9,4.029422368321539
54189,7.8,2.9037237258969637
62673,6.0,7.473749071701674
266697,8.1,4.881708072274356
87747,6.5,8.594077869721021
83717,6.6,8.708163352013106
34946,7.7,9.282821132451515
286947,6.0,6.102914161329729
176415,7.5,6.2364177216961965
29604,7.8,8.701850158955398
54428,6.7,15.265449603429701
58212,6.7,5.573251118874442
109382,7.3,5.8980252509636815
295178,6.2,6.892292949218634
118954,7.4,10.949230394116455
84464,5.4,6.599253699514417
86927,6.3,7.610515269447046
119327,5.2,8.24584010707171
29162,7.8,7.072508806803006
114472,5.5,7.434773825962794
87921,7.3,5.441305455631821
84707,7.7,6.357667698153079
37077,7.9,20.678118457992362
27527,6.8,5.843473085310338
164085,7.1,4.823623995228721
90886,6.4,3.5719745696571388
243889,7.9,4.910996490751934
267248,4.9,4.996849192531719
111003,5.9,4.248243362058936
120706,7.3,9.918010099971024
47688,6.9,6.18171164833166
91295,6.3,11.891751166581159
109491,6.9,3.85981047734197
207201,6.4,7.062461544441259
119987,6.0,4.843489782914964
47445,8.4,6.553090612478462
43961,7.3,11.52198285984992
363589,7.2,4.676883142162016
110518,5.4,8.043567741624994
146336,5.5,5.218010949886729
36027,7.2,9.374890669665323
114936,6.3,7.8915214643264315
35575,7.8,17.350959894791053
54494,7.1,5.168198233412755
43379,7.5,10.503957560040329
48316,6.6,6.079952702696061
114122,7.0,8.518839769440339
33852,7.5,5.839255210518669
45963,7.2,7.949897108501518
50393,6.3,13.322884263592199
49902,8.2,6.798029529827134
83260,7.4,9.417499256475981
47849,7.8,7.925069781673262
324216,6.2,2.9152264099388234
97202,7.9,7.718751266197854
55031,8.3,9.7136733221177
57495,7.5,9.430785406448013
87363,7.2,5.601990579110942
382561,4.9,5.5294140890561
114279,7.5,4.671830597394746
361841,5.3,11.52678803475703
247444,4.5,5.20664923895168
109390,5.5,6.210512316322616
63688,7.0,9.667948856552432
296166,7.0,5.3584736146463205
126810,6.5,7.029454095220226
92117,7.0,5.617211424651369
93596,5.5,8.6804838753401
125971,6.4,7.540317409118528
66550,6.5,9.174703599782173
262396,6.0,6.5670480332762
118632,7.2,3.6818993863397966
118239,6.9,3.103196994428152
53126,7.2,14.699526252402805
232611,6.5,4.994681513361639
29870,8.0,6.544814911379248
82517,6.9,13.650883620803816
97216,7.9,6.3612314972112705
83111,7.2,7.380163262883451
71762,6.5,5.838491923992087
113492,5.5,3.3088760977554106
116731,5.6,5.434714768094417
92752,7.2,9.32115009867912
46521,8.0,7.264496879755175
111488,5.3,4.782587805854959
88683,6.6,3.734241472695805
91214,7.8,8.145571625201512
114781,5.4,4.339970810784342
403910,6.8,7.465562786781027
129387,7.1,3.6643902031847637
83598,6.1,9.68352192664506
114906,7.5,6.293110152985832
84043,7.4,4.962611648167582
104573,7.1,8.037406123358016
71282,5.6,7.693401935905575
107274,6.7,6.009338095368176
163988,6.8,2.4118435248770025
77651,7.9,5.680900829340615
156794,7.9,3.934580995436626
349710,6.5,5.5529247911527575
113870,7.3,7.936347951548226
84854,5.9,2.7012268088391305
337909,6.9,4.218656078560793
95454,5.5,5.509694319027719
199683,7.9,4.071263221612483
246134,6.2,7.477946775705474
106315,5.8,5.316749450870179
76683,6.4,3.825650361155789
119675,5.9,4.863493450153337
67482,7.4,6.186866670700517
61852,7.6,10.164697100097404
93996,4.4,4.939649242853594
87469,7.6,7.837757442961321
115742,4.8,4.371899364302864
36824,6.5,8.75625210306718
55278,6.7,14.653016322857772
257360,7.2,6.132850358638431
49674,7.6,8.185327422579805
86005,7.6,6.941097097404551
265307,6.7,8.243199370580843
105690,6.4,5.327716461726574
116552,5.9,7.193595164477562
97108,7.6,2.8328447512484067
310154,7.4,3.7105502694605903
80731,4.9,11.060491647527002
94744,4.9,6.828559173305456
59646,7.8,8.711277731454192
87622,6.3,3.053215414161316
186566,6.4,3.052154650203052
86058,5.9,5.657295840290202
298388,6.5,6.275438576621292
98385,5.6,6.049614807446821
164312,8.3,7.517117710850492
53337,3.6,10.643960917845266
83336,6.3,5.552838921961028
255653,6.6,4.399914374326491
281364,6.6,8.867701718444597
44762,6.1,15.82763568052767
114609,6.2,2.763620093536298
28249,7.6,19.639740000388578
117998,6.3,2.3678068862772372
339071,6.9,5.521651847372354
87428,6.0,7.85363321478018
114322,6.5,2.342929426551911
47873,6.7,10.19572273487741
73694,6.1,4.913472058353305
134983,4.8,10.175753238500716
116324,6.8,9.301839745057588
88258,8.0,7.299531895208232
80140,7.2,9.542336299915075
119311,6.2,8.565697626877798
220726,7.4,5.091316382663628
97790,5.9,11.1891492347331
106678,7.0,7.2151379665299915
236000,5.9,2.3116678632227683
83232,6.4,7.8843029643288665
117913,7.4,6.929453276868211
125211,6.2,10.086851299018553
380277,3.6,5.631950376496783
82172,4.6,2.6845127508835755
48956,8.2,5.813550937230662
53198,8.1,9.06864773711627
50858,5.8,6.243837363701972
93894,6.6,6.71673744712999
205000,5.7,6.682930684388063
75276,8.0,11.718586328815213
66530,6.9,5.6681777514512675
140384,7.3,10.01782197890811
70622,5.3,10.241798267023265
192657,6.7,3.4565968496267327
202641,7.3,8.214087661428714
61489,5.5,9.491495980916476
283084,6.7,3.6175619086450728
92857,5.3,7.0590628756660045
122529,7.3,6.967917118371699
102250,6.7,7.279391799714066
99242,6.4,8.68133011356245
143261,4.5,7.131605288632268
27884,7.9,7.8878970024247455
59250,6.7,11.813366560948893
98180,5.0,3.4824627199465397
119843,6.7,3.691209607278478
277622,6.3,3.044542424634521
209933,7.3,5.442386653822288
110167,6.3,4.5653049911538455
120177,5.2,2.715857509800706
27286,6.3,11.443522270968211
89393,6.5,7.931721732341791
141926,6.6,3.42540990584398
75119,7.4,7.553535679975354
118892,7.3,4.507584566808499
62994,7.5,7.780771391778079
261289,5.3,7.6658259037486065
172493,7.3,3.6626500052895916
89670,6.1,6.665447689999538
17075,7.3,6.605786766121581
60814,6.9,10.026510670978876
117688,3.9,7.028841961393542
28772,7.7,11.986214990305298
51087,7.4,5.584834886585877
19421,8.0,12.00986982718769
58404,7.8,4.960618357030025
96219,7.3,6.382425108741767
58708,6.8,7.190166360489513
86135,4.8,22.88080232359035
391225,7.0,18.674353504482077
133240,7.1,4.407355738891189
67809,6.9,10.974087516092114
90849,5.6,6.909139972698399
52543,6.8,3.6801416060879637
101492,5.5,6.8055878908245955
93206,7.5,13.252296158901025
85995,7.4,8.00607144467889
109129,5.4,5.373027967959609
109592,7.3,9.315387442399023
144142,5.2,3.273793432552049
95736,5.5,7.334349994843384
251127,6.4,4.37046531027681
258463,7.9,5.712934891820301
175142,6.2,8.128966778565902
53291,8.3,6.938668486888685
92798,5.2,7.572560741793248
61610,5.2,7.751411152556555
116282,8.1,11.55915942154745
275688,6.2,6.047119313422767
280674,5.6,7.477724675397457
50598,7.2,8.444964996356227
109688,7.2,6.256340795672039
187859,8.0,11.899139785446412
91480,8.0,11.22799751099557
98188,5.3,3.539171841347189
5078,6.6,9.081965380296838
188640,6.0,6.668516811085446
109015,4.3,4.049647509204657
108366,6.1,5.005083049684499
83888,7.7,6.663717052951193
339412,5.5,10.477171405332394
161860,7.7,3.8407358921892856
177769,6.2,2.033133025694535
159097,7.2,2.2972661647466186
343121,8.0,6.826502654166361
206226,6.3,13.245845499957914
